22-00065899,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 17:04:42,2022-02-23 16:07:31,2022-02-23 17:04:41,2022-02-23 17:04:42,"1407 CRIPPLE CREEK DR, AUSTIN, TX 78758",1407,CRIPPLE CREEK,AUSTIN,78758,TRAVIS,3125864.49901042,10110347.999935,30.37615981,-97.70326052,"(30.37615981, -97.70326052)",4,496S,ML31
22-00065897,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 17:14:48,2022-02-23 16:07:26,2022-02-23 17:14:48,2022-02-23 17:14:48,"1406 CRIPPLE CREEK DR, AUSTIN, TX 78758",1406,CRIPPLE CREEK,AUSTIN,78758,TRAVIS,3125997.52979873,10110431.7825024,30.37638147,-97.70283249,"(30.37638147, -97.70283249)",4,496S,ML31
22-00065891,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 18:36:05,2022-02-23 16:04:32,2022-02-23 18:36:05,2022-02-23 18:36:05,"9900 MOUNTAIN QUAIL RD, AUSTIN, TX 78758",9900,MOUNTAIN QUAIL,AUSTIN,78758,TRAVIS,3124692.49879608,10110025.996902,30.37535081,-97.70700025,"(30.37535081, -97.70700025)",4,496S,ML31
22-00065889,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 17:11:49,2022-02-23 16:04:29,2022-02-23 17:11:49,2022-02-23 17:11:49,"9804 MOUNTAIN QUAIL RD, AUSTIN, TX 78758",9804,MOUNTAIN QUAIL,AUSTIN,78758,TRAVIS,3124594.99868764,10109890.9984336,30.37498605,-97.70731946,"(30.37498605, -97.70731946)",4,496S,ML31
22-00065066,Concerns in the ROW,Phone,Open,2022-02-23 09:05:32,2022-02-23 07:54:09,2022-02-23 09:05:32,,"1321 NEANS DR, AUSTIN, TX 78758",1321,NEANS,AUSTIN,78758,TRAVIS,3126340.49955584,10109878.9987086,30.37483966,-97.70178662,"(30.37483966, -97.70178662)",4,496S,ML31
22-00064305,Sign - School Zone Sign Maintenance,Phone,Closed,2022-02-23 10:47:02,2022-02-22 14:03:48,2022-02-23 10:47:03,2022-02-23 10:47:02,"1500 CRIPPLE CREEK DR, AUSTIN, TX 78758",1500,CRIPPLE CREEK,AUSTIN,78758,TRAVIS,3125719.05097595,10110851.2536052,30.37755263,-97.70368391,"(30.37755263, -97.70368391)",4,496S,ML31
22-00062973,Park Maintenance - Grounds,Phone,Closed,2022-02-22 09:54:20,2022-02-21 15:35:09,2022-02-22 09:54:20,2022-02-22 09:54:20,"1511 CRIPPLE CREEK DR, AUSTIN, TX 78758",1511,CRIPPLE CREEK,AUSTIN,78758,TRAVIS,3125405.53,10110953.25,30.37785338,-97.70467025,"(30.37785338, -97.70467025)",4,496S,ML31
22-00064456,Austin Code - Request Code Officer,Phone,Closed,2022-02-22 15:17:08,2022-02-22 15:08:07,2022-02-22 15:17:08,2022-02-22 15:17:08,"1124 RUTLAND DR 118, AUSTIN, TX 78758",1124,RUTLAND,AUSTIN,78758,TRAVIS,3125781.99699663,10107635.9996095,30.36871033,-97.70372536,"(30.36871033, -97.70372536)",4,496W,ML31
22-00064129,Speed Management,Phone,Closed,2022-02-22 16:33:12,2022-02-22 12:45:38,2022-02-22 16:33:12,2022-02-22 16:33:12,"9937 QUAIL BLVD, AUSTIN, TX 78758",9937,QUAIL,AUSTIN,78758,TRAVIS,3127020.99827854,10108661.9979637,30.37145004,-97.69972061,"(30.37145004, -97.69972061)",4,496W,ML31
22-00065156,Loose Dog,Phone,Open,2022-02-23 09:11:53,2022-02-23 09:11:53,2022-02-23 09:11:53,,"OHLEN RD & PAYTON GIN RD, AUSTIN, TX",,OHLEN RD & PAYTON GIN RD,AUSTIN,78758,TRAVIS,3122392.24914198,10105957.9990043,30.36431762,-97.71459641,"(30.36431762, -97.71459641)",4,525D,MK30
22-00063858,Park Maintenance - Grounds Plumbing Issues,Phone,Closed,2022-02-22 10:56:05,2022-02-22 10:39:53,2022-02-22 10:56:05,2022-02-22 10:56:05,"1410 NORSEMAN TER, AUSTIN, TX 78758",1410,NORSEMAN,AUSTIN,78758,TRAVIS,3123794.18437505,10106026.765625,30.36441584,-97.71014722,"(30.36441584, -97.71014722)",4,525D,MK30
22-00065847,Traffic Signal - Dig Tess Request,Phone,Closed,2022-02-23 15:55:22,2022-02-23 15:36:24,2022-02-23 15:55:22,2022-02-23 15:55:22,"RUTLAND DR & MEARNS MEADOW BLVD, AUSTIN, TX",,RUTLAND DR & MEARNS MEADOW BLVD,AUSTIN,78758,TRAVIS,3126771.24826918,10107037.9972495,30.36700219,-97.70063423,"(30.36700219, -97.70063423)",4,526A,ML30
22-00062930,Animal Control - Assistance Request,Phone,Closed,2022-02-23 10:34:56,2022-02-21 15:10:35,2022-02-23 10:34:56,2022-02-23 10:34:56,"1102 INLAND GREENS, AUSTIN, TX 78758",1102,INLAND,AUSTIN,78758,TRAVIS,3125183.49743615,10106054.9999173,30.3644033,-97.70574106,"(30.3644033, -97.70574106)",4,526A,ML30
22-00065501,Austin Code - Request Code Officer,Phone,Closed,2022-02-23 12:35:49,2022-02-23 12:25:04,2022-02-23 12:35:49,2022-02-23 12:35:49,"8540 N LAMAR BLVD 4124, AUSTIN, TX 78758",8540,LAMAR,AUSTIN,78758,TRAVIS,3124795.62084754,10102565.8284357,30.35483732,-97.70723176,"(30.35483732, -97.70723176)",4,526J,ML29
22-00064999,Street Light Issue- Address,Phone,Duplicate (open),2022-02-23 04:56:12,2022-02-23 04:56:12,2022-02-23 04:56:12,,"8600 N LAMAR BLVD, AUSTIN, TX 78758",8600,LAMAR,AUSTIN,78758,TRAVIS,3125710.48900475,10102520.1376555,30.35465231,-97.7043354,"(30.35465231, -97.7043354)",4,526J,ML29
22-00064353,Austin Code - Request Code Officer,Phone,Closed,2022-02-22 14:37:50,2022-02-22 14:27:07,2022-02-22 14:37:49,2022-02-22 14:37:50,"8600 N LAMAR BLVD, AUSTIN, TX 78758",8600,LAMAR,AUSTIN,78758,TRAVIS,3125710.48900475,10102520.1376555,30.35465231,-97.7043354,"(30.35465231, -97.7043354)",4,526J,ML29
22-00063560,Street Light Issue- Address,Phone,Open,2022-02-22 11:27:56,2022-02-22 07:59:59,2022-02-22 11:27:56,,"8600 N LAMAR BLVD, AUSTIN, TX 78758",8600,LAMAR,AUSTIN,78758,TRAVIS,3125710.48900475,10102520.1376555,30.35465231,-97.7043354,"(30.35465231, -97.7043354)",4,526J,ML29
22-00065234,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 12:11:50,2022-02-23 09:55:36,2022-02-23 12:11:50,2022-02-23 12:11:50,"806 AZIE MORTON RD, AUSTIN, TX 78704",806,AZIE MORTON,AUSTIN,78704,TRAVIS,3106255.49908056,10068591.002553,30.26263496,-97.76848122,"(30.26263496, -97.76848122)",5,584Y,MH22
22-00065232,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 12:11:14,2022-02-23 09:52:35,2022-02-23 12:11:14,2022-02-23 12:11:14,"900 AZIE MORTON RD, AUSTIN, TX 78704",900,AZIE MORTON,AUSTIN,78704,TRAVIS,3106097.67240023,10068332.8897791,30.26193545,-97.76899984,"(30.26193545, -97.76899984)",5,584Y,MH22
22-00065179,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-23 09:22:22,2022-02-23 09:22:22,2022-02-23 09:22:22,,"712 AZIE MORTON RD, AUSTIN, TX 78704",712,AZIE MORTON,AUSTIN,78704,TRAVIS,3106551.04774831,10068769.2212699,30.26310612,-97.7675323,"(30.26310612, -97.7675323)",5,584Y,MH22
22-00065178,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-23 09:22:21,2022-02-23 09:22:21,2022-02-23 09:22:21,,"712 AZIE MORTON RD, AUSTIN, TX 78704",712,AZIE MORTON,AUSTIN,78704,TRAVIS,3106551.04774831,10068769.2212699,30.26310612,-97.7675323,"(30.26310612, -97.7675323)",5,584Y,MH22
22-00063643,Park Maintenance - Grounds,Spot311 Interface,Closed,2022-02-22 08:54:48,2022-02-22 08:53:09,2022-02-22 08:54:48,2022-02-22 08:54:48,"712 AZIE MORTON RD, AUSTIN, TX 78704",712,AZIE MORTON,AUSTIN,78704,TRAVIS,3106551.04774831,10068769.2212699,30.26310612,-97.7675323,"(30.26310612, -97.7675323)",5,584Y,MH22
22-00065938,Park Maintenance - Grounds,Spot311 Interface,Open,2022-02-23 16:25:38,2022-02-23 16:25:38,2022-02-23 16:25:38,,"1300 W RIVERSIDE DR, AUSTIN, TX 78704",1300,RIVERSIDE,AUSTIN,78704,TRAVIS,3110044.74801735,10069442.0023142,30.26473347,-97.75641961,"(30.26473347, -97.75641961)",5,584Z,MH22
22-00063401,Channels/Creeks/Drainage Easement,Mobile Device,Open,2022-02-21 23:46:14,2022-02-21 23:46:14,2022-02-21 23:46:14,,"1113 W RIVERSIDE DR, AUSTIN, TX 78704",1113,RIVERSIDE,AUSTIN,78704,TRAVIS,3110374.71859288,10069119.9680482,30.26382723,-97.75539833,"(30.26382723, -97.75539833)",5,584Z,MH22
22-00065144,Austin Code - Request Code Officer,Spot311 Interface,Closed,2022-02-23 09:13:17,2022-02-23 09:01:14,2022-02-23 09:13:16,2022-02-23 09:13:17,"2414 W BEN WHITE BLVD SVRD WB, AUSTIN, TX 78704",2414,BEN WHITE BLVD SVRD,Austin,78704,TRAVIS,3098630.06735266,10057674.9039048,30.23310914,-97.79341777,"(30.23310914, -97.79341777)",5,613V,MF19
22-00065635,ATD - Parking Violation Enforcement,Spot311 Interface,Open,2022-02-23 13:42:22,2022-02-23 13:42:22,2022-02-23 13:42:22,,"1801 BARTON HILLS DR, AUSTIN, TX 78704",1801,BARTON HILLS,AUSTIN,78704,TRAVIS,3102599.50268649,10066819.0004701,30.2579952,-97.78018729,"(30.2579952, -97.78018729)",5,614B,MG21
22-00065102,Austin Code - Request Code Officer,Web,Closed,2022-02-23 08:30:59,2022-02-23 08:22:37,2022-02-23 08:30:59,2022-02-23 08:30:59,"1007 AZIE MORTON RD, AUSTIN, TX",1007,AZIE MORTON,AUSTIN,78704,TRAVIS,3105681.50806833,10067911.6001092,30.26080375,-97.77034842,"(30.26080375, -97.77034842)",5,614C,MH21
22-00065029,Sign - New,Phone,Open,2022-02-23 10:11:32,2022-02-23 07:09:14,2022-02-23 12:32:03,,"AZIE MORTON RD & BARTON HILLS DR, AUSTIN, TX",,AZIE MORTON RD & BARTON HILLS DR,AUSTIN,78704,TRAVIS,3105529.74727549,10067910.0016041,30.26080897,-97.7708291,"(30.26080897, -97.7708291)",5,614C,MH21
22-00064438,Found Animal - Pick Up,Phone,Closed,2022-02-22 17:39:07,2022-02-22 14:59:06,2022-02-22 17:39:08,2022-02-22 17:39:07,"1808 DYWER AVE, AUSTIN, TX 78704",1808,DYWER,AUSTIN,78704,TRAVIS,3106284.24907249,10066528.0024528,30.25696225,-97.76854082,"(30.25696225, -97.76854082)",5,614C,MH21
22-00064059,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-22 13:02:12,2022-02-22 12:15:44,2022-02-22 13:02:12,2022-02-22 13:02:12,"911 JESSIE ST, AUSTIN, TX 78704",911,JESSIE,AUSTIN,78704,TRAVIS,3108104.99964798,10066552.0019029,30.25691267,-97.76277375,"(30.25691267, -97.76277375)",5,614C,MH21
22-00063320,Traffic Engineering - General,Phone,Open,2022-02-22 07:38:38,2022-02-21 20:49:35,2022-02-22 07:38:38,,"910 JESSIE ST, AUSTIN, TX 78704",910,JESSIE,AUSTIN,78704,TRAVIS,3107974.24886989,10066616.0014776,30.2570969,-97.76318308,"(30.2570969, -97.76318308)",5,614C,MH21
22-00064248,Street Light Issue- Address,Phone,Open,2022-02-22 13:54:08,2022-02-22 13:37:53,2022-02-22 13:54:08,,"1501 BARTON SPRINGS RD, AUSTIN, TX 78704",1501,BARTON SPRINGS,AUSTIN,78704,TRAVIS,3109137.2477288,10067951.0005598,30.26069269,-97.75940267,"(30.26069269, -97.75940267)",5,614D,MH21
22-00065508,Injured / Sick Animal,Phone,Closed,2022-02-23 13:15:07,2022-02-23 12:30:49,2022-02-23 13:15:07,2022-02-23 13:15:07,"BARTON HILLS DR & BARTON SKWY, AUSTIN, TX",,BARTON HILLS DR & BARTON SKWY,AUSTIN,78704,TRAVIS,3101062.75216296,10064977.002559,30.25302867,-97.78518705,"(30.25302867, -97.78518705)",5,614E,MG21
22-00063855,View Obstruction at Intersection,Phone,Open,2022-02-22 13:09:37,2022-02-22 10:38:47,2022-02-22 14:11:10,,"ROCK TERRACE DR & BARTON SKWY, AUSTIN, TX",,ROCK TERRACE DR & BARTON SKWY,AUSTIN,78704,TRAVIS,3101016.75318813,10064548.0020578,30.25185231,-97.78536381,"(30.25185231, -97.78536381)",5,614E,MG21
22-00064378,Flooding - Past,Phone,Open,2022-02-22 14:34:33,2022-02-22 14:34:33,2022-02-22 14:34:33,,"1514 BLUEBONNET LN, AUSTIN, TX 78704",1514,BLUEBONNET,AUSTIN,78704,TRAVIS,3105219.74977856,10065912.0030331,30.25533638,-97.77195644,"(30.25533638, -97.77195644)",5,614F,MG21
22-00064320,Flooding Current (Non-Emergency),Phone,Open,2022-02-22 14:11:06,2022-02-22 14:11:06,2022-02-22 14:11:06,,"WILKE DR & BARTON PKWY, AUSTIN, TX",,WILKE DR & BARTON PKWY,AUSTIN,78704,TRAVIS,3102294.36219802,10065442.1120508,30.25422957,-97.78125356,"(30.25422957, -97.78125356)",5,614F,MG21
22-00063181,Loose Dog,Spot311 Interface,Closed,2022-02-22 12:27:45,2022-02-21 18:19:26,2022-02-22 12:27:45,2022-02-22 12:27:45,"2007 ANN ARBOR AVE, AUSTIN, TX 78704",2007,ANN ARBOR,AUSTIN,78704,TRAVIS,3103964.10129872,10064740.2589295,30.25219485,-97.77601764,"(30.25219485, -97.77601764)",5,614F,MG21
22-00063579,DSD - Environmental Complaint,Phone,Open,2022-02-22 08:17:58,2022-02-22 08:17:58,2022-02-22 08:17:58,,"1402 OXFORD AVE, AUSTIN, TX 78704",1402,OXFORD,AUSTIN,78704,TRAVIS,3106534.49737272,10065867.0025025,30.25512939,-97.7677967,"(30.25512939, -97.7677967)",5,614G,MH21
22-00063063,Public Health - Graffiti Abatement,Phone,Closed,2022-02-21 16:47:31,2022-02-21 16:47:30,2022-02-21 16:47:31,2022-02-21 16:47:31,"1219 S LAMAR BLVD, AUSTIN, TX 78704",1219,LAMAR,AUSTIN,78704,TRAVIS,3108287.2286843,10065528.8801096,30.25408868,-97.76227162,"(30.25408868, -97.76227162)",5,614G,MH21
22-00062836,Animal Control - Assistance Request,Phone,New,2022-02-21 14:13:01,2022-02-21 14:13:01,2022-02-21 14:13:01,,"1500 S LAMAR BLVD, AUSTIN, TX 78704",1500,LAMAR,AUSTIN,78704,TRAVIS,3107581.91845309,10064909.5200172,30.25243095,-97.76455018,"(30.25243095, -97.76455018)",5,614G,MH21
22-00064847,Traffic Signal - Maintenance,Phone,Closed,2022-02-22 19:55:11,2022-02-22 19:25:54,2022-02-22 19:55:11,2022-02-22 19:55:11,"S LAMAR BLVD & BLUEBONNET LN, AUSTIN, TX",,S LAMAR BLVD & BLUEBONNET LN,AUSTIN,78704,TRAVIS,3103633.81116039,10062813.2056192,30.24691852,-97.77720367,"(30.24691852, -97.77720367)",5,614K,MG20
22-00063082,Found Animal Report - Keep,Spot311 Interface,Closed,2022-02-22 10:47:45,2022-02-21 16:57:49,2022-02-22 10:47:45,2022-02-22 10:47:45,"2208 DELCREST DR, AUSTIN, TX 78704",2208,DELCREST,AUSTIN,78704,TRAVIS,3104352.74934284,10062388.0004912,30.24570425,-97.77495839,"(30.24570425, -97.77495839)",5,614K,MG20
22-00062916,Debris in Street,Phone,Resolved,2022-02-22 09:44:31,2022-02-21 15:00:48,2022-02-22 09:44:31,2022-02-22 09:44:31,"2024 S LAMAR BLVD, AUSTIN, TX 78704",2024,LAMAR,AUSTIN,78704,TRAVIS,3106345.7468825,10063728.0031027,30.24926155,-97.76855055,"(30.24926155, -97.76855055)",5,614L,MH20
22-00065143,Pothole Repair,Spot311 Interface,Work In Progress,2022-02-23 09:31:28,2022-02-23 09:01:12,2022-02-23 09:31:28,,"3108 MENCHACA RD, AUSTIN, TX 78704",3108,MENCHACA,AUSTIN,78704,TRAVIS,3102074.47255135,10060628.1418052,30.2410105,-97.78229943,"(30.2410105, -97.78229943)",5,614N,MG20
22-00064703,ARR - Compost,Phone,Open,2022-02-22 17:32:08,2022-02-22 17:32:08,2022-02-22 17:32:08,,"2316 WESTROCK DR, AUSTIN, TX 78704",2316,WESTROCK,AUSTIN,78704,TRAVIS,3100893.50221459,10061342.9999696,30.24304995,-97.78598649,"(30.24304995, -97.78598649)",5,614N,MG20
22-00064227,Austin Code - Request Code Officer,Phone,Closed,2022-02-22 13:37:18,2022-02-22 13:28:11,2022-02-22 13:37:18,2022-02-22 13:37:18,"3204 MENCHACA RD, AUSTIN, TX 78704",3204,MENCHACA,AUSTIN,78704,TRAVIS,3101962.50218624,10060358.0011965,30.24027498,-97.78267354,"(30.24027498, -97.78267354)",5,614N,MG20
22-00063665,ATD - Construction Items in Right of Way,Spot311 Interface,Closed,2022-02-23 12:21:37,2022-02-22 09:02:11,2022-02-23 12:21:37,2022-02-23 12:21:37,"2314 WESTOAK DR, AUSTIN, TX 78704",2314,WESTOAK,AUSTIN,78704,TRAVIS,3101241.00075913,10061492.0001994,30.24343765,-97.78487549,"(30.24343765, -97.78487549)",5,614N,MG20
22-00066077,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 20:19:09,2022-02-23 17:35:12,2022-02-23 20:19:09,2022-02-23 20:19:09,"2601 DEL CURTO RD, AUSTIN, TX 78704",2601,DEL CURTO,AUSTIN,78704,TRAVIS,3103837.53574487,10061706.0431866,30.24386221,-97.77663923,"(30.24386221, -97.77663923)",5,614P,MG20
22-00065256,ATD - Parking Violation Enforcement,Spot311 Interface,Closed,2022-02-23 12:12:25,2022-02-23 10:07:43,2022-02-23 12:12:25,2022-02-23 12:12:25,"2601 DEL CURTO RD, AUSTIN, TX 78704",2601,DEL CURTO,AUSTIN,78704,TRAVIS,3103837.53574487,10061706.0431866,30.24386221,-97.77663923,"(30.24386221, -97.77663923)",5,614P,MG20
22-00062979,Street Light Issue- Address,Mobile Device,Open,2022-02-22 09:44:52,2022-02-21 15:38:25,2022-02-22 09:44:52,,"1200 BANISTER LN, AUSTIN, TX 78704",1200,BANISTER,AUSTIN,78704,TRAVIS,3103698.11155803,10056792.9397308,30.2303656,-97.77743811,"(30.2303656, -97.77743811)",5,614X,MG19
22-00062709,ARR - Compost,Phone,Open,2022-02-21 12:48:48,2022-02-21 12:48:48,2022-02-21 12:48:48,,"9302 BRENTS ELM DR, AUSTIN, TX 78744",9302,BRENTS ELM,AUSTIN,78744,TRAVIS,3103341.79280956,10031150.810994,30.15990174,-97.78042925,"(30.15990174, -97.78042925)",5,674X,MG13
22-00065593,Injured / Sick Animal,Phone,Closed,2022-02-23 14:06:30,2022-02-23 13:19:28,2022-02-23 14:06:30,2022-02-23 14:06:30,"4534 WEST GATE BLVD, AUSTIN, TX 78745",4534,WEST GATE,AUSTIN,78745,TRAVIS,3095819.03025438,10056736.8920822,30.23070682,-97.80238423,"(30.23070682, -97.80238423)",5,613Y,MF19
22-00064943,Austin Code - Request Code Officer,Web,Closed,2022-02-22 22:35:26,2022-02-22 22:25:41,2022-02-22 22:35:26,2022-02-22 22:35:26,"4608 CACTUS LN, AUSTIN, TX 78745",4608,CACTUS,AUSTIN,78745,TRAVIS,3098688.50120373,10055378.0028654,30.2267916,-97.79339883,"(30.2267916, -97.79339883)",5,613Z,MF19
22-00064750,ARR - Compost,Phone,Open,2022-02-22 18:03:03,2022-02-22 18:03:03,2022-02-22 18:03:03,,"4601 ROUNDUP TRL, AUSTIN, TX 78745",4601,ROUNDUP,AUSTIN,78745,TRAVIS,3098174.00284185,10055697.0012822,30.22770077,-97.79500442,"(30.22770077, -97.79500442)",5,613Z,MF19
22-00063705,Found Animal - Pick Up,Phone,Closed,2022-02-22 11:27:21,2022-02-22 09:22:05,2022-02-22 11:27:21,2022-02-22 11:27:21,"2417 W BEN WHITE BLVD SVRD EB, AUSTIN, TX 78745",2417,BEN WHITE BLVD SVRD,AUSTIN,78745,TRAVIS,3098348.50170652,10057278.0009744,30.23203578,-97.7943378,"(30.23203578, -97.7943378)",5,613Z,MF19
22-00065749,Animal - Proper Care,Phone,Closed,2022-02-23 15:01:04,2022-02-23 14:46:54,2022-02-23 15:01:04,2022-02-23 15:01:04,"4415 MENCHACA RD, AUSTIN, TX 78745",4415,MENCHACA,AUSTIN,78745,TRAVIS,3100036.50259085,10055940.0003992,30.22825176,-97.78909106,"(30.22825176, -97.78909106)",5,614W,MG19
22-00063205,Sidewalk Repair,Spot311 Interface,Resolved,2022-02-23 09:10:16,2022-02-21 18:37:35,2022-02-23 09:10:16,2022-02-23 09:10:16,"1906 REDD ST, AUSTIN, TX 78745",1906,REDD,AUSTIN,78745,TRAVIS,3100204.2520006,10055809.0028803,30.22788112,-97.78856954,"(30.22788112, -97.78856954)",5,614W,MG19
22-00062810,Street Light Issue- Address,Phone,Open,2022-02-22 09:40:05,2022-02-21 13:57:06,2022-02-22 09:40:05,,"4600 MENCHACA RD, AUSTIN, TX 78745",4600,MENCHACA,AUSTIN,78745,TRAVIS,3099349.7510182,10055479.0010718,30.2270277,-97.79129835,"(30.2270277, -97.79129835)",5,614W,MG19
22-00065706,ARR - Compost,Phone,Open,2022-02-23 14:21:27,2022-02-23 14:21:27,2022-02-23 14:21:27,,"5803 BURROUGH DR, AUSTIN, TX 78745",5803,BURROUGH,AUSTIN,78745,TRAVIS,3093891.50024117,10052398.001393,30.21890018,-97.80879783,"(30.21890018, -97.80879783)",5,643G,MF18
22-00066050,ARR - Compost,Phone,Open,2022-02-23 17:18:36,2022-02-23 17:18:36,2022-02-23 17:18:36,,"6707 REARDEN RD, AUSTIN, TX 78745",6707,REARDEN,AUSTIN,78745,TRAVIS,3089128.25279982,10050303.0030672,30.2134376,-97.82402428,"(30.2134376, -97.82402428)",5,643J,ME17
22-00064116,ARR - Compost,Phone,Open,2022-02-22 12:39:35,2022-02-22 12:39:35,2022-02-22 12:39:35,,"6503 LANCRET HILL DR, AUSTIN, TX 78745",6503,LANCRET HILL,AUSTIN,78745,TRAVIS,3090585.25116884,10050816.0022443,30.21475732,-97.81937609,"(30.21475732, -97.81937609)",5,643K,ME17
22-00063992,ARR - Compost,Phone,Closed,2022-02-22 12:32:51,2022-02-22 11:47:16,2022-02-22 12:32:50,2022-02-22 12:32:51,"6503 LANCRET HILL DR, AUSTIN, TX 78745",6503,LANCRET HILL,AUSTIN,78745,TRAVIS,3090585.25116884,10050816.0022443,30.21475732,-97.81937609,"(30.21475732, -97.81937609)",5,643K,ME17
22-00065632,ARR - Compost,Phone,Open,2022-02-23 13:40:44,2022-02-23 13:40:44,2022-02-23 13:40:44,,"2307 FALCON HILL DR, AUSTIN, TX 78745",2307,FALCON HILL,AUSTIN,78745,TRAVIS,3095249.75230439,10050907.002762,30.2147168,-97.80460594,"(30.2147168, -97.80460594)",5,643L,MF17
22-00064144,Traffic Signal - Dig Tess Request,Phone,Closed,2022-02-22 13:10:10,2022-02-22 12:52:01,2022-02-22 13:10:10,2022-02-22 13:10:10,"W STASSNEY LN & ROSE HILL CIR, AUSTIN, TX",,W STASSNEY LN & ROSE HILL CIR,AUSTIN,78745,TRAVIS,3098505.25135471,10050666.0001286,30.21385044,-97.79431941,"(30.21385044, -97.79431941)",5,643M,MF17
22-00063558,School Zone Flasher - Timing/Maintenance,Spot311 Interface,Closed,2022-02-22 13:13:09,2022-02-22 07:58:45,2022-02-22 13:13:08,2022-02-22 13:13:09,"5601 MENCHACA RD, AUSTIN, TX 78745",5601,MENCHACA,AUSTIN,78745,TRAVIS,3097442.11955997,10050984.5668358,30.21479281,-97.7976613,"(30.21479281, -97.7976613)",5,643M,MF17
22-00063032,Public Health - Graffiti Abatement,Phone,Open,2022-02-22 06:07:05,2022-02-21 16:18:43,2022-02-22 06:07:05,,"7600 CLYDESDALE DR, AUSTIN, TX 78745",7600,CLYDESDALE,AUSTIN,78745,TRAVIS,3087166.00104186,10047039.0028967,30.20458679,-97.83046743,"(30.20458679, -97.83046743)",5,643N,ME17
22-00063283,Street Light Issue- Address,Phone,Open,2022-02-22 10:18:38,2022-02-21 19:43:22,2022-02-22 10:18:38,,"7200 WHISPERING WINDS DR, AUSTIN, TX 78745",7200,WHISPERING WINDS,AUSTIN,78745,TRAVIS,3092146.00249627,10046816.0022803,30.20366476,-97.81472285,"(30.20366476, -97.81472285)",5,643P,ME17
22-00065479,ARR - Compost,Phone,Open,2022-02-23 12:07:56,2022-02-23 12:07:56,2022-02-23 12:07:56,,"1909 BISSEL LN, AUSTIN, TX 78745",1909,BISSEL,AUSTIN,78745,TRAVIS,3095177.75083083,10046903.0018485,30.20371483,-97.80512191,"(30.20371483, -97.80512191)",5,643Q,MF17
22-00065252,Loose Dog,Phone,Open,2022-02-23 10:05:10,2022-02-23 10:05:10,2022-02-23 10:05:10,,"1904 MILES AVE, AUSTIN, TX 78745",1904,MILES,AUSTIN,78745,TRAVIS,3095884.25103999,10047682.0001362,30.20581203,-97.80282993,"(30.20581203, -97.80282993)",5,643Q,MF17
22-00064702,Traffic Signal - Maintenance,Phone,Closed,2022-02-22 18:00:21,2022-02-22 17:31:00,2022-02-22 18:00:20,2022-02-22 18:00:21,"W WILLIAM CANNON DR & MENCHACA RD, AUSTIN, TX",,W WILLIAM CANNON DR & MENCHACA RD,AUSTIN,78745,TRAVIS,3094619.372321,10046598.1812795,30.2029118,-97.80691094,"(30.2029118, -97.80691094)",5,643U,MF16
22-00065537,View Obstruction at Intersection,Phone,New,2022-02-23 12:49:06,2022-02-23 12:49:06,2022-02-23 12:49:06,,"CAMERON LOOP & GETTYSBURG DR, AUSTIN, TX",,CAMERON LOOP & GETTYSBURG DR,AUSTIN,78745,TRAVIS,3087870.00121523,10043036.0016508,30.19353946,-97.82852473,"(30.19353946, -97.82852473)",5,643W,ME16
22-00063741,Park Maintenance - Grounds,Phone,Closed,2022-02-22 09:57:37,2022-02-22 09:40:07,2022-02-22 09:57:37,2022-02-22 09:57:37,"2711 CAMERON LOOP, AUSTIN, TX 78745",2711,CAMERON,AUSTIN,78745,TRAVIS,3088543.16812506,10042651.508125,30.19244084,-97.82642197,"(30.19244084, -97.82642197)",5,643W,ME16
22-00065531,Austin Code - Request Code Officer,Phone,Closed,2022-02-23 12:57:00,2022-02-23 12:44:49,2022-02-23 12:57:00,2022-02-23 12:57:00,"2111 SHILOH DR, AUSTIN, TX 78745",2111,SHILOH,AUSTIN,78745,TRAVIS,3091846.00312363,10042519.0013132,30.19187153,-97.81598006,"(30.19187153, -97.81598006)",5,643X,ME16
22-00063749,ARR - Compost,Phone,Open,2022-02-22 09:42:03,2022-02-22 09:42:03,2022-02-22 09:42:03,,"2606 GETTYSBURG DR, AUSTIN, TX 78745",2606,GETTYSBURG,AUSTIN,78745,TRAVIS,3089645.75265461,10043774.0001463,30.19545807,-97.8228528,"(30.19545807, -97.8228528)",5,643X,ME16
22-00063772,ARR - Compost,Phone,Open,2022-02-22 09:53:17,2022-02-22 09:53:17,2022-02-22 09:53:17,,"7202 DEE ST, AUSTIN, TX 78745",7202,DEE,AUSTIN,78745,TRAVIS,3098315.75076514,10043404.0013365,30.19390011,-97.79544366,"(30.19390011, -97.79544366)",5,643Z,MF16
